0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Elastic_modulus,energy_efficiency,num_reinforced
0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1.535334154,0.377426935,6
0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1.535334154,0.377426935,6
0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1.379605135,0.336312328,6
1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1.379605135,0.336312328,6
0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1.379605135,0.336312328,6
0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1.334687897,0.352297298,5
0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1.334687897,0.352297298,5
0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1.334687897,0.352297298,5
0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1.462974702,0.357147054,6
0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1.462974702,0.357147054,6
0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1.462974702,0.357147054,6
0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1.453287099,0.337581961,6
0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1.453287099,0.337581961,6
0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1.453287099,0.337581961,6
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.329318669,0.463194401,3
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.329318669,0.463194401,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.329318669,0.463194401,3
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.432715797,0.390157887,5
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1.432715797,0.390157887,5
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.432715797,0.390157887,5
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.402876222,0.383064884,5
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1.402876222,0.383064884,5
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.402876222,0.383064884,5
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1.405079714,0.319257166,5
0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1.405079714,0.319257166,5
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1.405079714,0.319257166,5
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.337655551,0.386919623,4
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.337655551,0.386919623,4
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.337655551,0.386919623,4
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.318613476,0.417212866,4
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.318613476,0.417212866,4
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.318613476,0.417212866,4
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.434703563,0.331277739,6
0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1.434703563,0.331277739,6
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.434703563,0.331277739,6
1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1.530210958,0.344546742,6
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1.530210958,0.344546742,6
1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1.530210958,0.344546742,6
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1.483522732,0.361669387,6
0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1.483522732,0.361669387,6
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1.483522732,0.361669387,6
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1.373214522,0.334121922,5
0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1.373214522,0.334121922,5
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1.373214522,0.334121922,5
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1.432256004,0.329755342,6
0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1.432256004,0.329755342,6
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1.432256004,0.329755342,6
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.443824366,0.34224046,6
0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1.443824366,0.34224046,6
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.443824366,0.34224046,6
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1.416116841,0.337051778,5
1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.416116841,0.337051778,5
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1.416116841,0.337051778,5
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.337806875,0.395692112,4
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.337806875,0.395692112,4
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.337806875,0.395692112,4
0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1.359050423,0.352461988,5
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.359050423,0.352461988,5
0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1.359050423,0.352461988,5
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.403824288,0.340783715,5
0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1.403824288,0.340783715,5
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.403824288,0.340783715,5
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1.417662552,0.359934967,5
0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1.417662552,0.359934967,5
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1.417662552,0.359934967,5
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1.371370744,0.407068663,4
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1.371370744,0.407068663,4
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1.371370744,0.407068663,4
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1.451225571,0.36138898,6
1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.451225571,0.36138898,6
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1.451225571,0.36138898,6
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1.427918055,0.338918946,6
0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1.427918055,0.338918946,6
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1.427918055,0.338918946,6
0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1.495129272,0.373314865,6
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.495129272,0.373314865,6
0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1.495129272,0.373314865,6
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1.517656901,0.363309069,6
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1.517656901,0.363309069,6
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1.517656901,0.363309069,6
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1.409052176,0.377006246,5
0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1.409052176,0.377006246,5
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1.409052176,0.377006246,5
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.44292432,0.327398096,6
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1.44292432,0.327398096,6
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.44292432,0.327398096,6
0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1.462892204,0.370714932,6
0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1.462892204,0.370714932,6
0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1.462892204,0.370714932,6
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1.436692334,0.359786153,5
0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.436692334,0.359786153,5
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1.436692334,0.359786153,5
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1.463074647,0.340138026,6
1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1.463074647,0.340138026,6
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1.463074647,0.340138026,6
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.330775095,0.425006315,3
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.330775095,0.425006315,3
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.330775095,0.425006315,3
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1.425222171,0.376751585,5
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.425222171,0.376751585,5
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1.425222171,0.376751585,5
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1.405064435,0.359619686,5
1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.405064435,0.359619686,5
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1.405064435,0.359619686,5
0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1.431290024,0.333906543,6
0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1.431290024,0.333906543,6
0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1.431290024,0.333906543,6
0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.419844556,0.35536441,6
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1.419844556,0.35536441,6
0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.419844556,0.35536441,6
1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1.435223546,0.342117397,6
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1.435223546,0.342117397,6
1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1.435223546,0.342117397,6
0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1.488626861,0.355864585,6
0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1.488626861,0.355864585,6
0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1.488626861,0.355864585,6
0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.403840997,0.371231053,5
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1.403840997,0.371231053,5
0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.403840997,0.371231053,5
0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1.365823915,0.36593047,5
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.365823915,0.36593047,5
0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1.365823915,0.36593047,5
0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1.455359257,0.356026962,6
0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1.455359257,0.356026962,6
0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1.455359257,0.356026962,6
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1.426973036,0.361007034,5
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.426973036,0.361007034,5
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1.426973036,0.361007034,5
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1.425822313,0.392575226,5
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1.425822313,0.392575226,5
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1.425822313,0.392575226,5
0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1.432124364,0.358366229,6
1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1.432124364,0.358366229,6
0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1.432124364,0.358366229,6
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.341388524,0.393316617,4
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.341388524,0.393316617,4
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.341388524,0.393316617,4
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1.40953654,0.307324544,6
0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1.40953654,0.307324544,6
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1.40953654,0.307324544,6
0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.424274488,0.304679658,6
0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1.424274488,0.304679658,6
0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.424274488,0.304679658,6
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1.393835438,0.378306953,5
1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.393835438,0.378306953,5
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1.393835438,0.378306953,5
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1.379929806,0.423861497,4
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.379929806,0.423861497,4
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1.379929806,0.423861497,4
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1.432914836,0.361883442,5
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1.432914836,0.361883442,5
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1.432914836,0.361883442,5
0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1.508567072,0.365865056,6
0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1.508567072,0.365865056,6
0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1.508567072,0.365865056,6
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1.393993769,0.364233875,5
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1.393993769,0.364233875,5
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1.393993769,0.364233875,5
0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1.520842842,0.357193673,6
0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1.520842842,0.357193673,6
0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1.520842842,0.357193673,6
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.356334934,0.380467235,4
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.356334934,0.380467235,4
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.356334934,0.380467235,4
1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1.423627828,0.31422358,6
0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1.423627828,0.31422358,6
1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1.423627828,0.31422358,6
0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1.37027612,0.351711366,5
0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1.37027612,0.351711366,5
0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1.37027612,0.351711366,5
0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1.470931594,0.35092074,6
0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1.470931594,0.35092074,6
0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1.470931594,0.35092074,6
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1.433164548,0.343972919,6
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1.433164548,0.343972919,6
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1.433164548,0.343972919,6
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1.450771359,0.335575953,6
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1.450771359,0.335575953,6
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1.450771359,0.335575953,6
0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1.54395532,0.384707145,6
0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1.54395532,0.384707145,6
0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1.54395532,0.384707145,6
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.440891381,0.343911203,6
0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1.440891381,0.343911203,6
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.440891381,0.343911203,6
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1.419446198,0.332724295,5
0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1.419446198,0.332724295,5
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1.419446198,0.332724295,5
0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1.460184327,0.367100308,6
0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1.460184327,0.367100308,6
0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1.460184327,0.367100308,6
0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1.406626212,0.366103544,5
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1.406626212,0.366103544,5
0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1.406626212,0.366103544,5
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1.39837352,0.390374928,5
1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.39837352,0.390374928,5
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1.39837352,0.390374928,5
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1.373372218,0.385194986,4
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.373372218,0.385194986,4
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1.373372218,0.385194986,4
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1.427854448,0.30806781,6
0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1.427854448,0.30806781,6
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1.427854448,0.30806781,6
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1.445605961,0.352994928,6
1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1.445605961,0.352994928,6
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1.445605961,0.352994928,6
0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1.405285367,0.379821398,5
0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1.405285367,0.379821398,5
0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1.405285367,0.379821398,5
0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1.459039683,0.343716361,6
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1.459039683,0.343716361,6
0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1.459039683,0.343716361,6
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.352252819,0.444550667,3
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.352252819,0.444550667,3
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.352252819,0.444550667,3
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.352793967,0.416367562,4
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.352793967,0.416367562,4
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.352793967,0.416367562,4
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1.465940157,0.34361367,6
0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1.465940157,0.34361367,6
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1.465940157,0.34361367,6
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1.405722292,0.374982528,5
0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1.405722292,0.374982528,5
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1.405722292,0.374982528,5
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1.393752812,0.37361892,5
0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1.393752812,0.37361892,5
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1.393752812,0.37361892,5
1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1.466376592,0.355427998,6
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1.466376592,0.355427998,6
1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1.466376592,0.355427998,6
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.361593879,0.446217026,4
0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.361593879,0.446217026,4
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.361593879,0.446217026,4
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1.419984404,0.38171277,5
0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1.419984404,0.38171277,5
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1.419984404,0.38171277,5
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.410339926,0.390615705,4
0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1.410339926,0.390615705,4
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.410339926,0.390615705,4
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.323309511,0.42265245,3
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.323309511,0.42265245,3
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.323309511,0.42265245,3
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.412005357,0.317261706,6
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1.412005357,0.317261706,6
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.412005357,0.317261706,6
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.31906702,0.413222029,4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1.31906702,0.413222029,4
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.31906702,0.413222029,4
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1.402482744,0.350190657,6
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1.402482744,0.350190657,6
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1.402482744,0.350190657,6
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1.380869746,0.343336611,5
0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.380869746,0.343336611,5
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1.380869746,0.343336611,5
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.414979677,0.325398363,6
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1.414979677,0.325398363,6
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.414979677,0.325398363,6
0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1.445684871,0.332706859,6
0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1.445684871,0.332706859,6
0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1.445684871,0.332706859,6
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1.418216247,0.370843693,5
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.418216247,0.370843693,5
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1.418216247,0.370843693,5
0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1.49151298,0.350193311,6
0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1.49151298,0.350193311,6
0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1.49151298,0.350193311,6
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1.313609998,0.420714204,4
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1.313609998,0.420714204,4
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1.313609998,0.420714204,4
0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1.376528348,0.337344958,6
0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1.376528348,0.337344958,6
0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1.376528348,0.337344958,6
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.322014785,0.414783608,3
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.322014785,0.414783608,3
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.322014785,0.414783608,3
0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1.53817606,0.363784286,6
0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.53817606,0.363784286,6
0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1.53817606,0.363784286,6
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.344396529,0.396772859,4
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.344396529,0.396772859,4
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.344396529,0.396772859,4
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1.41430675,0.321289478,6
0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1.41430675,0.321289478,6
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1.41430675,0.321289478,6
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.357283955,0.415376354,4
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1.357283955,0.415376354,4
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.357283955,0.415376354,4
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1.474828968,0.311302573,6
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1.474828968,0.311302573,6
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1.474828968,0.311302573,6
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1.432109522,0.332635725,6
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1.432109522,0.332635725,6
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1.432109522,0.332635725,6
1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.38758366,0.353685897,5
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1.38758366,0.353685897,5
1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.38758366,0.353685897,5
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1.404541486,0.35918884,5
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1.404541486,0.35918884,5
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1.404541486,0.35918884,5
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.346007416,0.394779094,4
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1.346007416,0.394779094,4
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.346007416,0.394779094,4
0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1.468571388,0.313612332,6
